sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKAlgorithmVersion
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-24 07:40:53 +0000,2025-09-24 07:41:51 +0000,ms,46.77881952364399,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-24 09:40:13 +0000,2025-09-24 09:41:12 +0000,ms,55.96707911092825,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-24 12:13:04 +0000,2025-09-24 12:14:04 +0000,ms,46.82138357674578,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-24 13:44:05 +0000,2025-09-24 13:45:04 +0000,ms,81.01773944918229,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-24 18:31:59 +0000,2025-09-24 18:32:48 +0000,ms,81.58536719085205,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-24 21:58:57 +0000,2025-09-24 21:59:56 +0000,ms,26.851863227657063,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-24 23:42:08 +0000,2025-09-24 23:43:08 +0000,ms,41.611482153510416,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 01:40:16 +0000,2025-09-25 01:41:15 +0000,ms,45.92667579275121,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 03:57:42 +0000,2025-09-25 03:58:42 +0000,ms,40.58273581175222,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 05:40:14 +0000,2025-09-25 05:41:14 +0000,ms,49.90186717685309,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 07:40:13 +0000,2025-09-25 07:41:13 +0000,ms,35.37786693651607,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 09:40:20 +0000,2025-09-25 09:41:19 +0000,ms,64.4739620139024,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 11:54:28 +0000,2025-09-25 11:55:27 +0000,ms,69.02239088872126,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 13:42:10 +0000,2025-09-25 13:43:02 +0000,ms,98.79060893288249,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 15:40:16 +0000,2025-09-25 15:41:15 +0000,ms,59.83315258382353,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 17:41:51 +0000,2025-09-25 17:42:48 +0000,ms,51.60694133158401,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 22:29:48 +0000,2025-09-25 22:30:47 +0000,ms,41.860906866003624,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-25 23:46:45 +0000,2025-09-25 23:47:42 +0000,ms,50.2186885060599,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 01:40:12 +0000,2025-09-26 01:41:12 +0000,ms,53.825885437157496,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 03:48:15 +0000,2025-09-26 03:49:14 +0000,ms,52.692723896767,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 05:40:12 +0000,2025-09-26 05:41:12 +0000,ms,61.22521865449008,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 07:40:17 +0000,2025-09-26 07:41:17 +0000,ms,43.31125518534122,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 09:40:16 +0000,2025-09-26 09:41:16 +0000,ms,53.27385332643918,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 12:38:45 +0000,2025-09-26 12:39:41 +0000,ms,56.88905324768319,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 14:00:37 +0000,2025-09-26 14:01:36 +0000,ms,44.50620910074551,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 15:40:24 +0000,2025-09-26 15:41:23 +0000,ms,68.9557625124031,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 19:40:41 +0000,2025-09-26 19:41:30 +0000,ms,56.95875332614642,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 22:08:30 +0000,2025-09-26 22:09:29 +0000,ms,77.07997910489694,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-26 23:41:04 +0000,2025-09-26 23:42:04 +0000,ms,44.23016740032703,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 03:41:21 +0000,2025-09-27 03:42:15 +0000,ms,57.757393622063006,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 05:40:15 +0000,2025-09-27 05:41:14 +0000,ms,45.24950061905696,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 07:40:14 +0000,2025-09-27 07:41:13 +0000,ms,43.78696339875168,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 09:40:09 +0000,2025-09-27 09:41:08 +0000,ms,75.30277181913871,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f0a80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-27 11:40:17 +0000,2025-09-27 11:41:17 +0000,ms,122.85053969414028,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 13:12:35 +0000,2025-09-27 13:13:32 +0000,ms,53.04693385466565,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 15:00:21 +0000,2025-09-27 15:01:20 +0000,ms,43.27462869309349,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 17:58:29 +0000,2025-09-27 17:59:26 +0000,ms,59.42371210268154,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 18:32:01 +0000,2025-09-27 18:33:00 +0000,ms,49.80234332387462,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 21:29:50 +0000,2025-09-27 21:30:49 +0000,ms,39.58224533655387,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-27 22:45:31 +0000,2025-09-27 22:46:31 +0000,ms,43.90366494439072,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 01:13:09 +0000,2025-09-28 01:14:08 +0000,ms,42.92131607043465,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 02:52:32 +0000,2025-09-28 02:53:32 +0000,ms,89.07237927007151,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 05:06:26 +0000,2025-09-28 05:07:26 +0000,ms,61.83986268376116,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 06:27:25 +0000,2025-09-28 06:28:24 +0000,ms,58.6501339536979,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 08:27:22 +0000,2025-09-28 08:28:21 +0000,ms,34.66639888835021,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 10:28:07 +0000,2025-09-28 10:29:06 +0000,ms,42.92532158240069,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 12:27:24 +0000,2025-09-28 12:28:24 +0000,ms,60.339435973269026,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 18:55:28 +0000,2025-09-28 18:56:28 +0000,ms,45.68739120537016,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-28 22:48:17 +0000,2025-09-28 22:49:12 +0000,ms,55.596005931290236,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 00:34:27 +0000,2025-09-29 00:35:26 +0000,ms,52.250704785489404,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 04:40:18 +0000,2025-09-29 04:41:17 +0000,ms,48.59108824993212,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f2460>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 06:27:25 +0000,2025-09-29 06:28:24 +0000,ms,40.63452535026563,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 08:27:28 +0000,2025-09-29 08:28:26 +0000,ms,102.09481011744786,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 10:48:12 +0000,2025-09-29 10:48:48 +0000,ms,29.26515814079569,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 12:36:15 +0000,2025-09-29 12:37:15 +0000,ms,71.49168393350553,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 22:20:39 +0000,2025-09-29 22:21:29 +0000,ms,21.878714234073936,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-29 22:29:48 +0000,2025-09-29 22:30:48 +0000,ms,39.19007636516377,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 00:38:45 +0000,2025-09-30 00:39:44 +0000,ms,60.966746951348306,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 02:30:24 +0000,2025-09-30 02:31:23 +0000,ms,51.37053329824056,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 04:28:11 +0000,2025-09-30 04:29:11 +0000,ms,84.5399060295363,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 06:27:28 +0000,2025-09-30 06:28:28 +0000,ms,54.413800216120215,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 08:27:27 +0000,2025-09-30 08:28:26 +0000,ms,79.62165657420906,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 10:47:39 +0000,2025-09-30 10:48:38 +0000,ms,77.48282860977135,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 12:28:24 +0000,2025-09-30 12:29:24 +0000,ms,77.23965717974177,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 18:01:20 +0000,2025-09-30 18:02:20 +0000,ms,47.19504343496675,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 18:57:23 +0000,2025-09-30 18:58:10 +0000,ms,56.138810659191215,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 20:42:56 +0000,2025-09-30 20:43:55 +0000,ms,45.115777005073774,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-09-30 22:27:29 +0000,2025-09-30 22:28:28 +0000,ms,38.78594997786246,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 00:50:38 +0000,2025-10-01 00:51:18 +0000,ms,9.031129696787842,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 03:31:07 +0000,2025-10-01 03:32:07 +0000,ms,81.20104884104632,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 06:27:24 +0000,2025-10-01 06:28:24 +0000,ms,73.5184122919164,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 08:27:28 +0000,2025-10-01 08:28:28 +0000,ms,44.101532410340226,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 12:49:45 +0000,2025-10-01 12:50:44 +0000,ms,60.74676984651431,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 16:30:05 +0000,2025-10-01 16:31:04 +0000,ms,83.63740434720988,2
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Teja’s Apple Watch,26.0,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:26.0, creation date:2025-09-27 12:32:14 +0000>",2025-10-01 18:40:32 +0000,2025-10-01 18:41:32 +0000,ms,65.1825585203596,2
