sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 05:09:52 +0000,2025-09-10 05:09:52 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 05:19:22 +0000,2025-09-10 05:19:22 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 05:32:21 +0000,2025-09-10 05:32:21 +0000,count/min,14.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 05:33:51 +0000,2025-09-10 05:33:51 +0000,count/min,14.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 05:45:51 +0000,2025-09-10 05:45:51 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 05:55:20 +0000,2025-09-10 05:55:20 +0000,count/min,15.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 06:08:20 +0000,2025-09-10 06:08:20 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 06:20:19 +0000,2025-09-10 06:20:19 +0000,count/min,11.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 06:29:19 +0000,2025-09-10 06:29:19 +0000,count/min,11.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 06:35:18 +0000,2025-09-10 06:35:18 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 06:47:18 +0000,2025-09-10 06:47:18 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 06:56:47 +0000,2025-09-10 06:56:47 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 07:09:47 +0000,2025-09-10 07:09:47 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 07:13:47 +0000,2025-09-10 07:13:47 +0000,count/min,13.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 07:30:16 +0000,2025-09-10 07:30:16 +0000,count/min,11.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 07:42:45 +0000,2025-09-10 07:42:45 +0000,count/min,12.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 07:46:15 +0000,2025-09-10 07:46:15 +0000,count/min,12.0
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 07:54:45 +0000,2025-09-10 07:54:45 +0000,count/min,13.5
HKQuantityTypeIdentifierRespiratoryRate,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f32a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-10 08:07:44 +0000,2025-09-10 08:07:44 +0000,count/min,13.0
